Code,Description,Source,Decision
C10EE,Type I diabetes mellitus with hypoglycaemic coma,V2,1
C108G,Type I diabetes mellitus with peripheral angiopathy,V2,1
C10EG,Type I diabetes mellitus with peripheral angiopathy,V2,1
C108H,Type I diabetes mellitus with arthropathy,V2,1
C10EH,Type I diabetes mellitus with arthropathy,V2,1
E109,Type 1 diabetes mellitus,MD,1
E10,Type 1 diabetes mellitus,MD,1
O240,Diabetes mellitus in pregnancy: Pre-existing type 1 diabetes mellitus,MD,1
E106,Type 1 diabetes mellitus,MD,1
E102,Type 1 diabetes mellitus,MD,1
E103,Type 1 diabetes mellitus,MD,1
E104,Type 1 diabetes mellitus,MD,1
E107,Type 1 diabetes mellitus,MD,1
E105,Type 1 diabetes mellitus,MD,1
E100,Type 1 diabetes mellitus,MD,1
E101,Type 1 diabetes mellitus,MD,1
E108,Type 1 diabetes mellitus,MD,1
25001,"type I diabetes mellitus [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, without mention of complication",ICD9,1
25003,"type I diabetes mellitus [juvenile type], uncontrolled, without mention of complication",ICD9,1
25011,"type I diabetes mellitus [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, with ketoacidosis",ICD9,1
25013,"type I diabetes mellitus [juvenile type], uncontrolled, with ketoacidosis",ICD9,1
25021,"Diabetes mellitus, type I [insulin dependent type] [IDDM] [juvenile type] with hyperosmolarity, not stated as uncontrolled",ICD9,1
25023,"Diabetes mellitus, type I [juvenile type] with hyperosmolarity, uncontrolled",ICD9,1
25031,"Diabetes mellitus, type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled",ICD9,1
25033,"Diabetes mellitus with other coma, type I [juvenile type], uncontrolled",ICD9,1
25041,"Diabetes mellitus type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, with renal manifestations",ICD9,1
25043,"Diabetes mellitus type I [juvenile type], uncontrolled, with renal manifestations",ICD9,1
25051,"Diabetes mellitus type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, with ophthalmic manifestations",ICD9,1
25053,"Diabetes mellitus type I [juvenile type], uncontrolled, with ophthalmic manifestations",ICD9,1
25061,"Diabetes mellitus type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, with neurological manifestations",ICD9,1
25063,"Diabetes mellitus type I [juvenile type], uncontrolled, with neurological manifestations",ICD9,1
25071,"Diabetes mellitus type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, with peripheral circulatory disorders",ICD9,1
25073,"Diabetes mellitus type I [juvenile type], uncontrolled, with peripheral circulatory disorders",ICD9,1
25081,"Diabetes mellitus type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, with other specified manifestations",ICD9,1
25083,"Diabetes mellitus type I [juvenile type], uncontrolled, with other specified manifestations",ICD9,1
25091,"Diabetes mellitus type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, with unspecified complication",ICD9,1
25093,"Diabetes mellitus type I [insulin dependent type] [IDDM] [juvenile type], uncontrolled, with unspecified complication",ICD9,1
E109,Type 1 diabetes mellitus,cancer,1
E10,Type 1 diabetes mellitus,cancer,1
O240,Diabetes mellitus in pregnancy: Pre-existing type 1 diabetes mellitus,cancer,1
E106,Type 1 diabetes mellitus,cancer,1
E102,Type 1 diabetes mellitus,cancer,1
E103,Type 1 diabetes mellitus,cancer,1
E104,Type 1 diabetes mellitus,cancer,1
E107,Type 1 diabetes mellitus,cancer,1
E105,Type 1 diabetes mellitus,cancer,1
E100,Type 1 diabetes mellitus,cancer,1
E101,Type 1 diabetes mellitus,cancer,1
E108,Type 1 diabetes mellitus,cancer,1
E109,Type 1 diabetes mellitus,ICD10,1
E10,Type 1 diabetes mellitus,ICD10,1
O240,Diabetes mellitus in pregnancy: Pre-existing type 1 diabetes mellitus,ICD10,1
E106,Type 1 diabetes mellitus,ICD10,1
E102,Type 1 diabetes mellitus,ICD10,1
E103,Type 1 diabetes mellitus,ICD10,1
E104,Type 1 diabetes mellitus,ICD10,1
E107,Type 1 diabetes mellitus,ICD10,1
E105,Type 1 diabetes mellitus,ICD10,1
E100,Type 1 diabetes mellitus,ICD10,1
E101,Type 1 diabetes mellitus,ICD10,1
E108,Type 1 diabetes mellitus,ICD10,1
