Code,Description,Source,Decision
N0911,Haemarthrosis of the shoulder region,V2,1
N0918,Haemarthrosis of other specified site,V2,1
N091z,Haemarthrosis NOS,V2,1
N0912,Haemarthrosis of the upper arm,V2,1
N0913,Haemarthrosis of the forearm,V2,1
N0915,Haemarthrosis of the pelvic region and thigh,V2,1
N0917,Haemarthrosis of the ankle and foot,V2,1
N091Q,Haemarthrosis of subtalar joint,V2,1
N091S,Haemarthrosis of other tarsal joint,V2,1
N091U,Haemarthrosis of lesser metatarsophalangeal joint,V2,1
M250,Haemarthrosis,MD,1
T143,"Dislocation, sprain and strain of unspecified body region",MD,0
T03,"Dislocations, sprains and strains involving multiple body regions",MD,0
S534,Sprain and strain of elbow,MD,0
S836,Sprain and strain of other and unspecified parts of knee,MD,0
S83,"Dislocation, sprain and strain of joints and ligaments of knee",MD,0
7191,Haemarthrosis of joint,ICD9,1
8489,Sprains and strains of unspecified site,ICD9,0
848,Other and ill-defined sprains and strains,ICD9,0
840,Sprains and strains of shoulder and upper arm,ICD9,0
841,Sprains and strains of elbow and forearm,ICD9,0
842,Sprains and strains of wrist and hand,ICD9,0
843,Sprains and strains of hip and thigh,ICD9,0
844,Sprains and strains of knee and leg,ICD9,0
845,Sprains and strains of ankle and foot,ICD9,0
846,Sprains and strains of sacroiliac region,ICD9,0
847,Sprains and strains of other and unspecified parts of back,ICD9,0
8419,Sprains and strains of elbow and forearm - unspecified,ICD9,0
8449,Sprains and strains of knee and leg - unspecified,ICD9,0
71910,Hemarthrosis site unspecified,ICD9,1
71911,Hemarthrosis involving shoulder region,ICD9,1
71912,Hemarthrosis involving upper arm,ICD9,1
71913,Hemarthrosis involving forearm,ICD9,1
71914,Hemarthrosis involving hand,ICD9,1
71915,Hemarthrosis involving pelvic region and thigh,ICD9,1
71916,Hemarthrosis involving lower leg,ICD9,1
71917,Hemarthrosis involving ankle and foot,ICD9,1
71918,Hemarthrosis involving other specified sites,ICD9,1
71919,Hemarthrosis involving multiple sites,ICD9,1
M250,Haemarthrosis,ICD10,1
T143,"Dislocation, sprain and strain of unspecified body region",ICD10,0
T03,"Dislocations, sprains and strains involving multiple body regions",ICD10,0
S534,Sprain and strain of elbow,ICD10,0
S836,Sprain and strain of other and unspecified parts of knee,ICD10,0
S83,"Dislocation, sprain and strain of joints and ligaments of knee",ICD10,0
M250,Haemarthrosis,cancer,1
T143,"Dislocation, sprain and strain of unspecified body region",cancer,0
T03,"Dislocations, sprains and strains involving multiple body regions",cancer,0
S534,Sprain and strain of elbow,cancer,0
S836,Sprain and strain of other and unspecified parts of knee,cancer,0
S83,"Dislocation, sprain and strain of joints and ligaments of knee",cancer,0
