Code,Description,Source,Decision
E162,"Hypoglycaemia, unspecified",MD,0
F103,Mental and behavioural disorders due to use of alcohol,MD,0
G407,"Petit mal, unspecified, without grand mal seizures",MD,1
G403,Generalized idiopathic epilepsy and epileptic syndromes,MD,0
G404,Other generalized epilepsy and epileptic syndromes,MD,0
F109,Mental and behavioural disorders due to use of alcohol,MD,0
F10,Mental and behavioural disorders due to use of alcohol,MD,0
G409,"Epilepsy, unspecified",MD,0
R400,Somnolence,MD,0
G406,"Grand mal seizures, unspecified (with or without petit mal)",MD,1
G41,Status epilepticus,MD,1
G410,Grand mal status epilepticus,MD,1
G411,Petit mal status epilepticus,MD,1
G412,Complex partial status epilepticus,MD,1
G418,Other status epilepticus,MD,1
G419,"Status epilepticus, unspecified",MD,1
3459," Epilepsy, unspecified",ICD9,0
7803,Convulsions,ICD9,1
345,Epilepsy,ICD9,0
7790,Convulsions in newborn,ICD9,0
3454," Partial epilepsy, with impairment of consciousness",ICD9,0
3456,Infantile spasms,ICD9,0
3450,Generalized nonconvulsive epilepsy,ICD9,0
3451,Generalized convulsive epilepsy,ICD9,0
3001,Hysteria,ICD9,0
3452,"Petit mal status, epileptic",ICD9,1
3453,"Grand mal status, epileptic",ICD9,1
3456,Infantile spasms,ICD9,1
78032,Complex febrile convulsions,ICD9,1
78039,Other convulsions,ICD9,1
R568,Other and unspecified convulsions,ICD10,1
R56,"Convulsions, not elsewhere classified",ICD10,1
F445,Dissociative convulsions,ICD10,0
G40,Epilepsy,ICD10,0
I64,"Stroke, not specified as haemorrhage or infarction",ICD10,0
P90,Convulsions of newborn,ICD10,0
G401,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures,ICD10,0
G402,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures,ICD10,0
F401,Social phobias,ICD10,0
R42,Dizziness and giddiness,ICD10,0
G408,Other epilepsy,ICD10,0
R560,Febrile convulsions,ICD10,0
G405,Special epileptic syndromes,ICD10,0
E162,"Hypoglycaemia, unspecified",ICD10,0
F103,Mental and behavioural disorders due to use of alcohol,ICD10,0
G407,"Petit mal, unspecified, without grand mal seizures",ICD10,1
G403,Generalized idiopathic epilepsy and epileptic syndromes,ICD10,0
G404,Other generalized epilepsy and epileptic syndromes,ICD10,0
F109,Mental and behavioural disorders due to use of alcohol,ICD10,0
F10,Mental and behavioural disorders due to use of alcohol,ICD10,0
G409,"Epilepsy, unspecified",ICD10,0
R400,Somnolence,ICD10,0
G406,"Grand mal seizures, unspecified (with or without petit mal)",ICD10,1
G41,Status epilepticus,ICD10,1
G410,Grand mal status epilepticus,ICD10,1
G411,Petit mal status epilepticus,ICD10,1
G412,Complex partial status epilepticus,ICD10,1
G418,Other status epilepticus,ICD10,1
G419,"Status epilepticus, unspecified",ICD10,1
R568,Other and unspecified convulsions,cancer,1
R56,"Convulsions, not elsewhere classified",cancer,1
F445,Dissociative convulsions,cancer,0
G40,Epilepsy,cancer,0
I64,"Stroke, not specified as haemorrhage or infarction",cancer,0
P90,Convulsions of newborn,cancer,0
G401,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures,cancer,0
G402,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures,cancer,0
F401,Social phobias,cancer,0
R42,Dizziness and giddiness,cancer,0
G408,Other epilepsy,cancer,0
R560,Febrile convulsions,cancer,0
G405,Special epileptic syndromes,cancer,0
E162,"Hypoglycaemia, unspecified",cancer,0
F103,Mental and behavioural disorders due to use of alcohol,cancer,0
G407,"Petit mal, unspecified, without grand mal seizures",cancer,1
G403,Generalized idiopathic epilepsy and epileptic syndromes,cancer,0
G404,Other generalized epilepsy and epileptic syndromes,cancer,0
F109,Mental and behavioural disorders due to use of alcohol,cancer,0
F10,Mental and behavioural disorders due to use of alcohol,cancer,0
G409,"Epilepsy, unspecified",cancer,0
R400,Somnolence,cancer,0
G406,"Grand mal seizures, unspecified (with or without petit mal)",cancer,1
G41,Status epilepticus,cancer,1
G410,Grand mal status epilepticus,cancer,1
G411,Petit mal status epilepticus,cancer,1
G412,Complex partial status epilepticus,cancer,1
G418,Other status epilepticus,cancer,1
G419,"Status epilepticus, unspecified",cancer,1
