Code,Description,Source,Decision
14AH.,H/O: Myocardial infarction in last year,V2,1
G363.,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,V2,1
G360.,Haemopericardium as current complication following acute myocardial infarction,V2,1
G3110,Myocardial infarction aborted,V2,0
889A.,Diabetes mellitus insulin-glucose infusion in acute myocardial infarction,V2,1
G362.,Ventricular septal defect as current complication following acute myocardial infarction,V2,1
G364.,Rupture of chordae tendinae as current complication following acute myocardial infarction,V2,1
9hM1.,Excepted from myocardial infarction quality indicators: patient unsuitable,V2,1
9hM..,Exception reporting: myocardial infarction quality indicators,V2,1
9hM0.,Excepted from myocardial infarction quality indicators: informed dissent,V2,1
38G..,Additional miscellaneous scales,V2,0
Gyu31,[X]Other current complications following acute myocardial infarction,V2,1
G36..,Certain current complications following acute myocardial infarction,V2,1
G361.,Atrial septal defect as current complication following acute myocardial infarction,V2,1
G365.,Rupture of papillary muscle as current complication following acute myocardial infarction,V2,1
1075,heart attack/myocardial infarction,SR,1
I219,"Acute myocardial infarction, unspecified",MD,1
I21,Acute myocardial infarction,MD,1
I22,Subsequent myocardial infarction,MD,1
A520,Cardiovascular syphilis,MD,0
I520,Other heart disorders in bacterial diseases classified elsewhere,MD,0
I214,Acute subendocardial myocardial infarction,MD,1
I212,Acute transmural myocardial infarction of other sites,MD,1
I210,Acute transmural myocardial infarction of anterior wall,MD,1
I220,Subsequent myocardial infarction of anterior wall,MD,1
I211,Acute transmural myocardial infarction of inferior wall,MD,1
I221,Subsequent myocardial infarction of inferior wall,MD,1
I213,Acute transmural myocardial infarction of unspecified site,MD,1
I252,Old myocardial infarction,MD,1
I229,Subsequent myocardial infarction of unspecified site,MD,1
I228,Subsequent myocardial infarction of other sites,MD,1
Z824,Family history of ischaemic heart disease and other diseases of the circulatory system,MD,0
I258,Other forms of chronic ischaemic heart disease,MD,0
I233,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,MD,1
I230,Haemopericardium as current complication following acute myocardial infarction,MD,1
I240,Coronary thrombosis not resulting in myocardial infarction,MD,0
I232,Ventricular septal defect as current complication following acute myocardial infarction,MD,1
I234,Rupture of chordae tendineae as current complication following acute myocardial infarction,MD,1
I238,Other current complications following acute myocardial infarction,MD,1
I23,Certain current complications following acute myocardial infarction,MD,1
I231,Atrial septal defect as current complication following acute myocardial infarction,MD,1
I235,Rupture of papillary muscle as current complication following acute myocardial infarction,MD,1
I236,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",MD,1
410,Acute myocardial infarction,ICD9,1
4100,"Acute myocardial infarction, of anterolateral wall",ICD9,1
41000,"Acute myocardial infarction, of anterolateral wall, episode of care unspecified",ICD9,1
41001,"Acute myocardial infarction, of anterolateral wall, initial episode of care",ICD9,1
41002,"Acute myocardial infarction, of anterolateral wall, subsequent episode of care",ICD9,1
4101,"Acute myocardial infarction, of other anterior wall",ICD9,1
41010,"Acute myocardial infarction, of other anterior wall, episode of care unspecified",ICD9,1
41011,"Acute myocardial infarction, of other anterior wall, initial episode of care",ICD9,1
41012,"Acute myocardial infarction, of other anterior wall, subsequent episode of care",ICD9,1
4102,"Acute myocardial infarction, of inferolateral wall",ICD9,1
41020,"Acute myocardial infarction, of inferolateral wall, episode of care unspecified",ICD9,1
41021,"Acute myocardial infarction, of inferolateral wall, initial episode of care",ICD9,1
41022,"Acute myocardial infarction, of inferolateral wall, subsequent episode of care",ICD9,1
4103,"Acute myocardial infarction, of inferoposterior wall",ICD9,1
41030,"Acute myocardial infarction, of inferoposterior wall, episode of care unspecified",ICD9,1
41031,"Acute myocardial infarction, of inferoposterior wall, initial episode of care",ICD9,1
41032,"Acute myocardial infarction, of inferoposterior wall, subsequent episode of care",ICD9,1
4104,"Acute myocardial infarction, of other inferior wall",ICD9,1
41040,"Acute myocardial infarction, of other inferior wall, episode of care unspecified",ICD9,1
41041,"Acute myocardial infarction, of other inferior wall, initial episode of care",ICD9,1
41042,"Acute myocardial infarction, of other inferior wall, subsequent episode of care",ICD9,1
4105,"Acute myocardial infarction, of other lateral wall",ICD9,1
41050,"Acute myocardial infarction, of other lateral wall, episode of care unspecified",ICD9,1
41051,"Acute myocardial infarction, of other lateral wall, initial episode of care",ICD9,1
41052,"Acute myocardial infarction, of other lateral wall, subsequent episode of care",ICD9,1
4106,"Acute myocardial infarction, true posterior wall infarction",ICD9,1
41060,"Acute myocardial infarction, true posterior wall infarction, episode of care unspecified",ICD9,1
41061,"Acute myocardial infarction, true posterior wall infarction, initial episode of care",ICD9,1
41062,"Acute myocardial infarction, true posterior wall infarction, subsequent episode of care",ICD9,1
4107,"Acute myocardial infarction, subendocardial infarction",ICD9,1
41070,"Acute myocardial infarction, subendocardial infarction, episode of care unspecified",ICD9,1
41071,"Acute myocardial infarction, subendocardial infarction, initial episode of care",ICD9,1
41072,"Acute myocardial infarction, subendocardial infarction, subsequent episode of care",ICD9,1
4108,"Acute myocardial infarction, of other specified sites",ICD9,1
41080,"Acute myocardial infarction, of other specified sites, episode of care unspecified",ICD9,1
41081,"Acute myocardial infarction, of other specified sites, initial episode of care",ICD9,1
41082,"Acute myocardial infarction, of other specified sites, subsequent episode of care",ICD9,1
4109,"Acute myocardial infarction, unspecified site",ICD9,1
41090,"Acute myocardial infarction, unspecified site, episode of care unspecified",ICD9,1
41091,"Acute myocardial infarction, unspecified site, initial episode of care",ICD9,1
41092,"Acute myocardial infarction, unspecified site, subsequent episode of care",ICD9,1
4110,Postmyocardial infarction syndrome,ICD9,1
412,Old myocardial infarction,ICD9,1
4297,"Certain sequelae of myocardial infarction, not elsewhere classified",ICD9,1
42971,"Cardiac septal defect, sequela of myocardial infarction",ICD9,1
42979,"Other sequelae of myocardial infarction, not elsewhere classified",ICD9,1
I219,"Acute myocardial infarction, unspecified",ICD10,1
I21,Acute myocardial infarction,ICD10,1
I22,Subsequent myocardial infarction,ICD10,1
A520,Cardiovascular syphilis,ICD10,0
I520,Other heart disorders in bacterial diseases classified elsewhere,ICD10,0
I214,Acute subendocardial myocardial infarction,ICD10,1
I212,Acute transmural myocardial infarction of other sites,ICD10,1
I210,Acute transmural myocardial infarction of anterior wall,ICD10,1
I220,Subsequent myocardial infarction of anterior wall,ICD10,1
I211,Acute transmural myocardial infarction of inferior wall,ICD10,1
I221,Subsequent myocardial infarction of inferior wall,ICD10,1
I213,Acute transmural myocardial infarction of unspecified site,ICD10,1
I252,Old myocardial infarction,ICD10,1
I229,Subsequent myocardial infarction of unspecified site,ICD10,1
I228,Subsequent myocardial infarction of other sites,ICD10,1
Z824,Family history of ischaemic heart disease and other diseases of the circulatory system,ICD10,0
I258,Other forms of chronic ischaemic heart disease,ICD10,0
I233,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,ICD10,1
I230,Haemopericardium as current complication following acute myocardial infarction,ICD10,1
I240,Coronary thrombosis not resulting in myocardial infarction,ICD10,0
I232,Ventricular septal defect as current complication following acute myocardial infarction,ICD10,1
I234,Rupture of chordae tendineae as current complication following acute myocardial infarction,ICD10,1
I238,Other current complications following acute myocardial infarction,ICD10,1
I23,Certain current complications following acute myocardial infarction,ICD10,1
I231,Atrial septal defect as current complication following acute myocardial infarction,ICD10,1
I235,Rupture of papillary muscle as current complication following acute myocardial infarction,ICD10,1
I236,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",ICD10,1
I219,"Acute myocardial infarction, unspecified",cancer,1
I21,Acute myocardial infarction,cancer,1
I22,Subsequent myocardial infarction,cancer,1
A520,Cardiovascular syphilis,cancer,0
I520,Other heart disorders in bacterial diseases classified elsewhere,cancer,0
I214,Acute subendocardial myocardial infarction,cancer,1
I212,Acute transmural myocardial infarction of other sites,cancer,1
I210,Acute transmural myocardial infarction of anterior wall,cancer,1
I220,Subsequent myocardial infarction of anterior wall,cancer,1
I211,Acute transmural myocardial infarction of inferior wall,cancer,1
I221,Subsequent myocardial infarction of inferior wall,cancer,1
I213,Acute transmural myocardial infarction of unspecified site,cancer,1
I252,Old myocardial infarction,cancer,1
I229,Subsequent myocardial infarction of unspecified site,cancer,1
I228,Subsequent myocardial infarction of other sites,cancer,1
Z824,Family history of ischaemic heart disease and other diseases of the circulatory system,cancer,0
I258,Other forms of chronic ischaemic heart disease,cancer,0
I233,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,cancer,1
I230,Haemopericardium as current complication following acute myocardial infarction,cancer,1
I240,Coronary thrombosis not resulting in myocardial infarction,cancer,0
I232,Ventricular septal defect as current complication following acute myocardial infarction,cancer,1
I234,Rupture of chordae tendineae as current complication following acute myocardial infarction,cancer,1
I238,Other current complications following acute myocardial infarction,cancer,1
I23,Certain current complications following acute myocardial infarction,cancer,1
I231,Atrial septal defect as current complication following acute myocardial infarction,cancer,1
I235,Rupture of papillary muscle as current complication following acute myocardial infarction,cancer,1
I236,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",cancer,1
